DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240929,76,88,154,7,839,90.70438848619047,61.51240925779622,686.7832022560133
20240929,96,88,306,13,813,93.84481187532501,65.55434362370609,653.6008445009688
20240929,42,88,471,9,504,18.411270606091342,42.14627117052068,443.442458223388
20240929,14,88,492,3,438,37.81526065772187,49.15139147090714,351.033347871371
20240929,69,88,346,15,255,11.78573866550194,33.13233300485372,210.08192832964434
20240929,84,88,761,7,550,63.913431284775065,60.005068416377284,426.0815002988477
20240929,65,88,301,6,179,17.35853993606185,20.12634635191016,141.51511371202798
20240929,12,88,396,16,286,23.99869077691455,34.86670421041285,227.1346050126726
20240929,99,88,670,11,791,33.2168270918967,68.22571646314977,689.5574564449536
20240929,56,88,685,7,404,57.845964877355165,58.08600029629841,288.06803482634643
20240929,73,88,456,18,220,11.10158010837066,19.440190578249585,189.45822931337975
20240929,21,88,44,8,887,101.02197125909419,60.828475676277954,725.1495530646279
20240929,83,88,363,11,895,52.16948361937384,82.48598418444304,760.3445321961831
20240929,25,88,222,20,319,42.36087564207351,32.92919024869567,243.70993410923083
20240929,84,88,965,6,783,98.44082178281461,98.15087997415071,586.4082982430347
20240929,29,88,539,14,142,18.175272045452196,11.885842074567936,111.93888587997986
20240929,53,88,959,17,788,106.85392673389693,109.32422959089999,571.8218436752031
20240929,4,88,984,4,293,18.70815783816054,36.40200043675323,237.88984172508623
20240929,85,88,61,2,467,68.18994247254557,27.366416107219443,371.443641420235
20240929,74,88,135,20,799,74.17742270469746,49.64142399252535,675.1811533027771
20240929,55,88,234,8,608,51.495064931385265,52.73062767220695,503.7743073964078
20240929,97,88,799,8,766,105.07192026058058,68.89997531271582,592.0281044267035
20240929,73,88,193,12,445,61.75131368672876,59.1328487832977,324.11583752997353
20240929,87,88,488,14,453,31.81958750893561,45.230664810636384,375.949747680428
20240929,2,88,972,8,635,80.02320970500935,59.394691491878014,495.5820988031127
20240929,36,88,425,20,880,121.53960543587654,121.18615102410355,637.2742435400199
