DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240929,6,92,595,3,481,61.46903020670529,39.85218807285238,379.6787817204423
20240929,13,92,170,14,404,17.81136431131044,56.31109465132579,329.87754103736376
20240929,72,92,146,1,585,56.41303248826437,69.238723878168,459.3482436335676
20240929,38,92,874,8,1000,92.63020938033704,129.23269214934874,778.1370984703142
20240929,12,92,54,19,647,85.67965436277126,79.84419170784817,481.4761539293806
20240929,22,92,944,6,722,54.10398666533761,44.2264605000892,623.6695528345732
20240929,69,92,909,13,651,45.876829558663204,83.71243452215562,521.4107359191812
20240929,90,92,178,9,474,38.24717704375778,42.16569606135235,393.5871268948899
20240929,99,92,848,20,762,87.79002985011142,67.21466837215925,606.9953017777293
20240929,40,92,773,2,476,19.160112303791106,57.927112587857785,398.9127751083511
20240929,21,92,842,10,282,30.529289349999512,39.00615879539107,212.4645518546094
20240929,63,92,653,14,784,73.07199870654844,42.9734969687186,667.954504324733
20240929,21,92,601,3,907,71.71482027090772,109.0525413214737,726.2326384076187
20240929,76,92,637,17,176,25.463605897574887,16.43173248378022,134.1046616186449
20240929,39,92,306,1,398,23.575528031468757,40.18814765065926,334.236324317872
20240929,61,92,91,4,746,85.52118739697285,45.80777955373952,614.6710330492876
20240929,18,92,717,14,227,20.338474429122456,29.205604843751605,177.45592072712594
20240929,95,92,975,17,821,66.05545400051348,60.52789819927796,694.4166478002086
20240929,1,92,707,18,856,56.63125556899185,57.90753638494198,741.4612080460662
20240929,31,92,62,14,436,62.77381041652426,42.74753364311869,330.47865594035704
20240929,63,92,180,10,189,3.9987904699796064,23.019207221187834,161.98200230883256
20240929,33,92,163,6,155,18.908249903268896,22.35693520020591,113.7348148965252
20240929,48,92,325,18,556,73.19316189209884,71.96207961071028,410.84475849719087
20240929,72,92,219,13,955,107.6045134268256,78.88933852890756,768.5061480442669
20240929,36,92,492,9,812,63.10354604553564,51.68682657652972,697.2096273779347
20240929,33,92,322,9,142,6.142416601488355,21.070614344025078,114.78696905448658
20240929,54,92,591,14,918,111.61622399573238,137.4001531394504,668.9836228648172
20240929,39,92,585,4,921,83.55707380912072,85.41269329199979,752.0302328988795
20240929,87,92,917,15,161,8.746535875532997,9.640914307983916,142.6125498164831
20240929,89,92,1,15,422,16.581185251663296,48.92172770791605,356.49708704042064
20240929,64,92,49,12,806,95.76642844917953,116.66158562478643,593.571985926034
20240929,51,92,493,20,957,138.0303924593819,111.38314294437897,707.5864645962391
20240929,57,92,300,7,216,25.596633935822098,25.571853722816993,164.8315123413609
20240929,19,92,345,16,717,88.41984620430044,48.87036836317808,579.7097854325215
20240929,81,92,304,8,898,66.84628266625407,101.58242545419729,729.5712918795487
20240929,35,92,698,16,966,21.190012436197115,109.72922659007196,835.0807609737309
20240929,77,92,753,8,911,47.606840508165725,108.26074157910489,755.1324179127294
20240929,38,92,551,7,429,11.463707019766252,53.11520010838412,364.4210928718496
20240929,10,92,549,14,997,48.89606351888477,146.35738330055236,801.7465531805628
20240929,48,92,64,17,874,130.33245567884745,44.321761241136585,699.345783080016
20240929,36,92,37,8,775,115.49810423147396,40.00296315411566,619.4989326144104
20240929,66,92,985,5,338,24.081633443687664,36.85378178070932,277.064584775603
20240929,22,92,630,18,739,36.5312472721052,87.16897263632718,615.2997800915676
20240929,4,92,466,16,174,19.97994025490076,20.422880400844406,133.59717934425484
20240929,87,92,837,3,916,68.74640007330409,58.149794979344435,789.1038049473515
20240929,96,92,859,3,114,15.809414697040335,8.682796172177744,89.50778913078193
20240929,50,92,894,19,483,23.538333693157316,49.4558379262772,410.0058283805655
20240929,98,92,605,16,246,20.183268409883187,16.378835793491106,209.4378957966257
20240929,50,92,558,2,178,15.195927166135819,10.279733426267699,152.52433940759647
20240929,14,92,21,4,967,117.59373440125012,112.813956694339,736.5923089044109
20240929,89,92,53,9,490,37.98777776950064,57.71574758772109,394.29647464277826
20240929,69,92,55,10,148,21.151607559084397,12.813499784293084,114.03489265662252
20240929,83,92,18,1,293,42.819028887474666,32.09342172719183,218.0875493853335
20240929,96,92,269,18,540,26.312173125901598,40.322826801243906,473.3650000728545
20240929,14,92,782,8,917,82.23462548601681,66.2839187487881,768.481455765195
20240929,2,92,76,18,265,37.64798404622308,15.061706338150179,212.29030961562674
20240929,8,92,483,14,468,11.561332819092456,68.10462272784437,388.33404445306314
20240929,19,92,352,11,690,80.10546858848187,100.91862363703622,508.9759077744819
20240929,11,92,487,14,603,50.13643118400057,84.26002363173079,468.6035451842686
20240929,86,92,64,5,924,138.36908534117697,125.39511680938719,660.2357978494358
20240929,58,92,463,15,536,53.690035860437376,53.3348509593201,428.9751131802425
20240929,74,92,885,10,326,21.927627685203554,34.90633808566538,269.16603422913107
20240929,50,92,576,16,726,14.660501538357526,60.57179800317746,650.767700458465
20240929,3,92,528,19,615,45.859429095359424,76.73649047888141,492.40408042575916
20240929,8,92,320,11,600,87.28033515432166,47.18555056833107,465.53411427734727
20240929,18,92,43,7,153,21.599612154220615,10.20055436351918,121.1998334822602
20240929,55,92,725,19,508,42.38928995898016,32.46231492470694,433.14839511631294
20240929,41,92,174,3,427,40.1657364659133,52.91962144327472,333.914642090812
20240929,75,92,533,1,530,50.17971855832727,58.47028302079488,421.34999842087785
20240929,85,92,59,5,665,34.83171779767657,40.206360264922566,589.9619219374008
20240929,69,92,86,14,504,60.143062172710195,59.56974026301946,384.28719756427034
20240929,24,92,299,16,615,23.719230351575174,54.74411775729176,536.536651891133
20240929,54,92,799,9,518,61.43429514435579,55.4770478477292,401.088657007915
20240929,82,92,912,2,129,6.263381707417026,12.57747454217861,110.15914375040437
20240929,65,92,807,17,406,23.891393333783473,29.50705889994023,352.6015477662763
20240929,25,92,58,11,799,78.59556264688625,59.78214938706663,660.6222879660471
20240929,49,92,177,4,408,53.298620960311716,37.37189114836167,317.3294878913266
20240929,12,92,8,5,383,26.26536689280512,31.468964216461934,325.26566889073297
20240929,43,92,91,20,638,79.03340734124068,57.022771687598045,501.94382097116124
20240929,52,92,964,17,668,46.96810471967126,85.99163373736805,535.0402615429607
20240929,36,92,788,17,473,22.873348758555675,48.51375135981894,401.61289988162537
20240929,28,92,697,13,527,43.34557159563497,41.490427051587,442.16400135277803
20240929,79,92,111,17,493,39.50318845518298,38.614621264828,414.882190279989
20240929,3,92,529,16,880,122.34573369273413,90.3154644498462,667.3388018574196
20240929,49,92,595,8,166,23.647033920252266,16.478518808807657,125.87444727094008
20240929,45,92,703,3,438,42.480351557922496,52.34317078597051,343.176477656107
20240929,62,92,685,4,402,15.72538988311495,37.73573466213236,348.5388754547527
20240929,39,92,411,6,778,103.8306966627033,57.180130814532625,616.9891725227641
20240929,83,92,490,11,796,33.37051573113124,63.28026070817661,699.3492235606922
20240929,51,92,401,11,829,85.96240111263327,59.0784328359032,683.9591660514635
20240929,71,92,173,6,321,24.987722744725136,27.439217521356706,268.57305973391817
20240929,23,92,350,8,302,23.20047418163273,39.07419494320621,239.72533087516106
20240929,1,92,208,4,317,47.47788486661212,33.34730542087874,236.17480971250913
20240929,99,92,939,1,258,13.703255873477627,20.830650208205697,223.4660939183167
20240929,10,92,908,20,239,7.68548416081075,19.77444380939623,211.540072029793
20240929,56,92,537,11,696,44.11502858045219,60.61201928549317,591.2729521340547
20240929,9,92,342,19,559,77.11195330402973,75.22287236095747,406.6651743350128
20240929,23,92,379,8,927,87.7281138760311,70.792906286963,768.4789798370059
20240929,7,92,766,4,514,48.43013069387868,42.69179306901626,422.87807623710506
20240929,95,92,722,4,829,21.13086199936857,63.562369515868625,744.3067684847629
20240929,1,92,287,16,628,18.946047295971066,77.02186645716007,532.0320862468689
20240929,99,92,246,3,926,33.81917715582214,113.59075172795335,778.5900711162245
20240929,86,92,639,4,555,73.18335864812606,44.725877950855605,437.0907634010183
20240929,57,92,161,8,394,54.12592413195268,44.06313245124547,295.8109434168018
20240929,44,92,5,12,556,33.87755404796513,40.59001669037681,481.5324292616581
20240929,83,92,123,15,909,19.811990198943818,66.78245372986933,822.4055560711869
20240929,73,92,121,19,654,93.37999037408724,61.664813319102485,498.9551963068103
20240929,60,92,907,13,310,7.44039554696641,33.15967863522975,269.3999258178038
20240929,34,92,536,19,559,78.1725445506019,76.49828121896034,404.32917423043773
20240929,99,92,340,8,571,83.0608616871289,78.86886453417308,409.07027377869804
20240929,77,92,659,9,250,32.790933004743934,27.190260975464327,190.01880601979173
20240929,81,92,818,14,988,30.32710466257787,99.57609626322974,858.0967990741924
20240929,12,92,86,20,421,17.55302162225051,55.86983895991327,347.57713941783624
20240929,31,92,487,9,316,46.297227860696246,31.700369847357656,238.0024022919461
20240929,7,92,696,14,605,64.3305252068016,85.3929689250445,455.2765058681539
20240929,98,92,505,8,564,70.60936022869484,72.72428566348194,420.6663541078232
20240929,48,92,163,16,470,31.476308584370628,63.38827391958839,375.135417496041
20240929,93,92,333,4,267,21.04582992820371,34.438899954802075,211.5152701169942
20240929,51,92,263,19,178,26.61947682477917,25.842886871614283,125.53763630360655
20240929,90,92,532,14,786,89.69288021390308,104.69137604592161,591.6157437401753
20240929,90,92,1,15,519,72.39891222187852,49.48530990786539,397.1157778702561
20240929,58,92,612,6,549,35.40671311846535,33.53822703228397,480.0550598492507
20240929,73,92,277,17,978,129.9553755968144,78.78213449264632,769.2624899105392
20240929,31,92,60,7,209,22.515163542639552,26.128116868573898,160.35671958878655
20240929,80,92,391,8,704,45.38163854888391,104.26378635477066,554.3545750963455
20240929,13,92,905,13,325,18.07664614957975,17.767834447133087,289.15551940328714
20240929,55,92,159,8,634,28.941228998047,45.997910749724554,559.0608602522284
20240929,16,92,484,9,944,130.35142963399278,77.03154537206733,736.6170249939398
20240929,44,92,627,19,707,57.07089242429305,79.85507736075003,570.0740302149569
20240929,35,92,979,20,692,81.04246377111274,81.08251886679359,529.8750173620937
20240929,64,92,361,10,685,67.80151435522981,71.56222378187495,545.6362618628953
20240929,40,92,649,4,297,26.332787440719912,44.15910387299332,226.50810868628676
20240929,86,92,141,10,913,33.929633442489695,45.94345042485932,833.126916132651
20240929,89,92,848,11,508,57.181979719212265,64.54987630318085,386.2681439776069
20240929,62,92,677,14,719,66.88727214197472,42.734273858959746,609.3784539990655
20240929,69,92,81,19,909,80.9229586758972,48.72988041957015,779.3471609045326
20240929,51,92,976,15,141,8.342244784972573,15.169038605559017,117.48871660946841
20240929,92,92,528,15,505,15.603181552052517,34.84264447162989,454.5541739763176
20240929,24,92,649,19,570,76.55492378659525,44.40719959410653,449.03787661929823
20240929,11,92,940,6,168,4.277069225372228,11.35539214046234,152.36753863416544
20240929,34,92,740,19,992,43.33974808090639,143.7302980668495,804.9299538522441
20240929,71,92,332,10,186,27.28829094416816,10.632066742916912,148.07964231291493
20240929,83,92,859,1,116,3.315157941937285,14.801119614715725,97.88372244334698
20240929,49,92,274,20,747,59.87105879234199,77.24091682087032,609.8880243867877
20240929,100,92,268,3,923,111.95944250926672,114.86908203526151,696.1714754554718
20240929,42,92,875,5,697,102.1281378091267,52.64466859991187,542.2271935909614
20240929,16,92,496,15,217,15.491310014300874,30.19285951721088,171.31583046848823
20240929,36,92,656,8,653,86.103854170009,41.268177644817776,525.6279681851732
20240929,64,92,234,4,775,86.61285702980771,104.09120665820203,584.2959363119903
20240929,71,92,166,4,429,19.514283305034425,54.651763188067385,354.8339535068982
20240929,94,92,447,13,230,11.835348757498554,20.45262764946054,197.7120235930409
20240929,13,92,964,17,398,28.32454208446797,58.37624555497498,311.299212360557
20240929,1,92,899,15,814,17.381543531784033,88.0208687769554,708.5975876912605
20240929,14,92,201,8,833,77.30576037972764,68.45414004070032,687.240099579572
20240929,39,92,483,6,837,97.3458848726679,51.75152258091408,687.902592546418
20240929,81,92,194,7,462,54.64976990422964,45.213269089315546,362.13696100645484
20240929,76,92,981,16,912,35.14033505812826,45.95345902288053,830.9062059189912
20240929,33,92,656,13,446,43.55531595200356,51.31285744530348,351.13182660269297
20240929,69,92,736,1,678,97.08407101474315,99.55247760473348,481.3634513805234
20240929,11,92,564,5,336,6.844755422547403,26.56181589839004,302.5934286790625
20240929,4,92,736,9,849,75.71886375758866,109.3870593897551,663.8940768526562
20240929,82,92,390,7,570,45.53974595030442,46.155200524628,478.3050535250676
20240929,13,92,983,3,819,76.77796025431819,54.87674310003677,687.345296645645
20240929,34,92,9,16,335,47.83234826569017,33.50861506762002,253.65903666668981
20240929,37,92,144,6,990,134.8837898870903,71.07338621398817,784.0428238989216
20240929,56,92,990,10,140,15.662841014340572,16.139321266385135,108.19783771927429
20240929,82,92,81,3,715,47.80002679454667,36.37065964732606,630.8293135581273
20240929,15,92,52,15,561,58.9274586983738,52.904382965540286,449.1681583360859
20240929,90,92,85,2,425,24.53561754874207,34.58656390833315,365.8778185429248
20240929,14,92,879,7,622,67.26471164206835,72.5181150123973,482.2171733455343
