DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240929,83,70,689,1,554,48.4586337534541,48.11711208661176,457.42425415993415
20240929,76,70,212,13,679,47.02585308840631,71.62454013191457,560.3496067796791
20240929,64,70,341,5,399,34.7443312017853,49.35223547390193,314.9034333243128
20240929,95,70,747,10,588,20.23188597779989,84.53572479938721,483.2323892228129
20240929,18,70,756,17,443,46.51694809376186,50.986556770385604,345.49649513585257
20240929,94,70,185,15,271,14.774346161548017,23.5711583822322,232.6544954562198
20240929,70,70,868,11,700,64.69304429176188,48.8559879048622,586.450967803376
20240929,97,70,200,10,831,48.76664759213176,76.35319147626991,705.8801609315983
20240929,37,70,459,17,723,78.9757584839098,69.95779132476338,574.0664501913268
20240929,56,70,32,20,211,30.777157249624278,23.646420624497924,156.5764221258778
20240929,94,70,854,1,921,28.800864991253206,107.49312110226015,784.7060139064866
20240929,28,70,360,18,193,25.71704418439832,16.928239430090002,150.35471638551167
20240929,75,70,957,2,675,89.50200189694672,73.4951465734126,512.0028515296407
20240929,5,70,526,16,472,44.32102320018778,40.86120613807877,386.81777066173345
20240929,30,70,666,1,654,44.35492730991068,86.36684828279252,523.2782244072969
20240929,67,70,127,11,799,77.111211861664,86.61158540611628,635.2772027322197
20240929,20,70,413,3,693,52.559690202004205,36.74209608201803,603.6982137159778
20240929,22,70,775,2,746,45.84196305423262,97.08639596716536,603.0716409786021
20240929,60,70,679,6,545,63.826779761064145,67.1486583657222,414.02456187321366
20240929,40,70,519,16,867,105.66059757696065,59.074224408649215,702.2651780143901
20240929,88,70,401,19,348,50.47236613035611,28.335158931131456,269.1924749385124
20240929,23,70,103,3,448,48.464751365428654,57.46655029281023,342.0686983417611
20240929,34,70,759,20,563,34.40837231777666,39.082811377563594,489.5088163046597
20240929,23,70,859,3,196,22.20514038285714,18.46706501594343,155.32779460119943
20240929,65,70,441,2,864,87.37298912655481,98.60562420387508,678.0213866695701
20240929,83,70,474,18,448,55.699676706277074,23.361011738800165,368.93931155492277
