DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240929,84,84,390,19,855,113.65811364608672,50.3657778181828,690.9761085357304
20240929,37,84,78,15,845,70.6379906832576,100.73751225972863,673.6244970570137
20240929,89,84,139,13,819,78.4333037251326,74.0805742508623,666.4861220240051
20240929,4,84,215,1,254,14.52595111436875,37.447133945246726,202.02691494038453
20240929,15,84,370,7,515,22.586848855858793,47.26576532477737,445.1473858193638
20240929,40,84,163,11,399,37.16598928088434,30.841664149007006,330.9923465701087
20240929,8,84,799,3,726,78.81092435630164,87.79770291190901,559.3913727317894
20240929,66,84,608,2,252,21.139275035246563,34.748914816751714,196.11181014800172
20240929,69,84,736,10,542,37.54568411573407,70.6037906490802,433.8505252351857
20240929,74,84,330,4,281,11.611063423106808,29.212456955173142,240.17647962172003
20240929,51,84,75,12,835,88.85324927567785,104.50228699512311,641.6444637291991
20240929,16,84,77,15,409,13.502724836453163,42.25321059422142,353.2440645693254
20240929,19,84,282,13,187,10.908499251412218,21.5344354960842,154.55706525250358
20240929,3,84,658,16,256,12.479141816644995,18.119147458938716,225.4017107244163
20240929,5,84,92,2,464,46.785433682381964,32.49364311449235,384.7209232031257
20240929,66,84,852,17,650,73.76872688235555,61.68002277486767,514.5512503427767
20240929,47,84,42,2,250,18.214559902523497,30.556328071796134,201.22911202568037
20240929,75,84,105,3,819,86.96003798274953,110.876506190745,621.1634558265055
20240929,49,84,422,19,264,21.423021048213133,16.677851778451053,225.8991271733358
20240929,55,84,526,6,740,63.88969938274813,74.25475284047344,601.8555477767784
20240929,68,84,991,2,858,46.9400437091939,117.32656847466242,693.7333878161437
20240929,48,84,214,13,138,11.489873414056095,9.88713765948744,116.62298892645646
20240929,86,84,376,15,213,21.338471527790876,26.738760537817083,164.92276793439203
20240929,10,84,803,13,717,65.32558667398662,39.49090953581375,612.1835037901997
20240929,40,84,343,11,380,30.38951730901541,35.037704055193444,314.5727786357911
