DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240929,20,71,777,6,894,112.69768817501021,52.87659429547075,728.425717529519
20240929,24,71,530,11,350,40.942505345127664,22.67017300090626,286.38732165396607
20240929,65,71,318,7,396,56.776682640455995,23.295852790758634,315.92746456878535
20240929,57,71,496,5,604,38.51657357998689,53.11845326926347,512.3649731507496
20240929,82,71,50,7,558,38.76613025875494,59.44105744418474,459.7928122970603
20240929,66,71,247,10,799,116.6114175443598,115.44586925360515,566.9427132020351
20240929,41,71,996,16,707,25.02723279170454,76.36057108338467,605.6121961249107
20240929,52,71,180,16,754,37.689695106702096,111.52180275539742,604.7885021379004
20240929,11,71,552,6,321,42.16975030266297,37.460651294042904,241.36959840329413
20240929,82,71,467,16,104,3.5983661832663376,5.760366441161033,94.64126737557262
20240929,25,71,452,8,509,22.746285088874437,61.223592567304514,425.03012234382106
20240929,69,71,772,17,599,29.59119697357432,54.646522595964996,514.7622804304607
20240929,20,71,488,5,304,37.13931840915585,25.56069233195036,241.2999892588938
20240929,43,71,376,7,477,30.311318834028814,64.70203532180305,381.98664584416815
20240929,11,71,112,16,810,108.36919393786417,91.02231077145767,610.6084952906781
20240929,66,71,393,11,339,14.268501544548826,42.81904795671982,281.91245049873135
20240929,95,71,946,11,577,75.78160615674321,57.513572657779896,443.70482118547693
20240929,72,71,191,19,661,66.45923345315738,71.2647698528274,523.2759966940152
20240929,90,71,775,10,613,42.647582828873205,61.13356514580065,509.21885202532616
20240929,54,71,559,20,553,20.61637962261146,74.53175366368711,457.85186671370144
20240929,16,71,588,1,543,19.932603393276985,79.9881673102388,443.0792292964842
20240929,47,71,885,20,684,17.144904659169768,63.86980832314611,602.9852870176842
20240929,94,71,484,12,626,27.12922164735046,73.17013181600585,525.7006465366437
20240929,19,71,543,7,722,20.551570856283664,68.54282863796179,632.9056005057546
20240929,15,71,968,3,916,39.16424689682904,51.179481838093906,825.6562712650771
20240929,1,71,193,5,928,102.40509019430468,69.08343410338755,756.5114757023077
20240929,7,71,956,8,636,16.924498419107724,46.86003232068235,572.2154692602099
20240929,75,71,555,11,178,11.455835023962397,18.169299503326332,148.37486547271126
20240929,33,71,288,18,777,39.37112704332131,52.3942511872119,685.2346217694668
20240929,79,71,687,19,636,90.40000939621723,57.36841331847927,488.2315772853035
20240929,3,71,46,20,417,32.319125114625365,55.41940686203371,329.2614680233409
20240929,85,71,774,8,460,32.81055133139609,31.42158375112964,395.7678649174743
20240929,20,71,980,3,294,30.23136054395426,23.37366168873656,240.39497776730917
