DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240929,24,11,239,6,880,107.93553731597815,125.87569026487841,646.1887724191434
20240929,46,11,616,6,167,4.572429831038486,16.51704354920648,145.91052661975505
20240929,39,11,761,3,358,48.63013177534712,42.970789818001094,266.3990784066518
20240929,52,11,845,11,603,57.96145702519436,53.55850058415952,491.48004239064613
20240929,95,11,1000,16,153,18.812683370773215,15.50077557827495,118.68654105095183
20240929,96,11,349,7,426,10.369801746059297,46.0990296438383,369.5311686101024
20240929,53,11,186,18,810,71.03772505987718,114.20023714518382,624.762037794939
20240929,33,11,812,1,186,6.813325567008324,24.292067117772334,154.89460731521933
20240929,29,11,482,18,814,88.34174422459267,79.53513966920103,646.1231161062062
20240929,80,11,473,19,310,38.789354826334645,43.934404946754505,227.27624022691086
20240929,14,11,360,16,445,22.52843960855261,35.082264346046614,387.3892960454008
20240929,65,11,331,8,522,70.89423890650109,58.95884630367215,392.1469147898267
20240929,3,11,402,17,354,40.22660880539103,26.142827498197157,287.6305636964118
20240929,100,11,424,20,156,19.68590666976667,17.94377770483885,118.37031562539448
20240929,69,11,386,11,778,26.86967936992067,108.68964010658618,642.4406805234931
20240929,35,11,843,14,731,18.585578291643813,99.1394454261394,613.2749762822168
20240929,86,11,452,10,183,27.351800436906125,11.091408922589494,144.55679064050437
20240929,35,11,700,13,342,38.06180000256539,27.03253817317013,276.9056618242645
20240929,14,11,752,14,444,12.342124740603467,51.211054138669404,380.4468211207271
20240929,48,11,922,1,646,48.19725099950897,46.32244041628847,551.4803085842026
20240929,72,11,614,7,435,12.418891744959932,37.79557649652631,384.78553175851374
20240929,34,11,787,3,416,22.903249641614863,25.407892515317812,367.68885784306735
20240929,97,11,868,3,917,40.07887228065811,51.776954151538845,825.144173567803
20240929,84,11,679,3,547,29.386053739935836,51.256931899945286,466.3570143601189
20240929,87,11,299,11,810,41.32915569408455,91.62541573511119,677.0454285708042
20240929,12,11,207,12,202,26.464382564916917,29.793295233381205,145.74232220170188
20240929,64,11,601,13,529,61.803697418379635,63.10720377472072,404.08909880689964
20240929,9,11,803,11,994,101.09373896808683,56.000837479986544,836.9054235519266
20240929,83,11,738,9,312,41.00642773837674,26.797621426242532,244.19595083538073
20240929,58,11,314,3,586,28.88769184525485,77.24664146447063,479.8656666902745
20240929,24,11,689,14,108,14.432694300669716,14.761374699381134,78.80593099994914
20240929,93,11,490,5,611,87.12573864239123,80.526736976366,443.3475243812428
20240929,86,11,892,11,121,12.479862298008026,6.059204298126083,102.4609334038659
20240929,21,11,111,7,235,13.637214252521701,20.71795972744195,200.64482602003636
20240929,47,11,197,7,990,46.194225779985715,117.43248087928541,826.3732933407289
20240929,87,11,522,6,531,40.63831310718615,71.06330334388714,419.2983835489267
20240929,6,11,773,2,319,24.44859135290715,39.52677732333203,255.02463132376081
20240929,15,11,142,16,352,35.7411211010806,39.80535075502173,276.45352814389764
20240929,63,11,280,5,665,79.15960917222318,84.75932847399346,501.08106235378335
20240929,51,11,894,19,213,25.077669555106883,18.502188566751542,169.42014187814158
20240929,48,11,313,4,702,22.43356291113235,38.75375656927025,640.8126805195974
20240929,96,11,411,7,735,83.84449038315591,83.73899680029474,567.4165128165494
20240929,69,11,52,4,198,24.49728006854014,24.384897365449888,149.11782256600998
20240929,64,11,988,18,898,107.32784130103043,130.1603620835311,660.5117966154385
20240929,83,11,937,14,486,52.74786234516225,48.64485538897275,384.607282265865
20240929,81,11,361,7,578,69.54978858558015,42.62179599797906,465.8284154164408
20240929,8,11,221,6,224,31.951534989288586,14.836120724955489,177.21234428575593
20240929,81,11,543,3,517,29.199255466231268,73.9654361074012,413.83530842636753
20240929,16,11,658,7,483,70.01827692111259,39.12771308927027,373.8540099896171
20240929,38,11,817,11,386,50.723997422491394,24.572323399956225,310.7036791775524
20240929,42,11,701,20,334,24.31772579338247,18.581846529303533,291.100427677314
20240929,15,11,958,13,249,10.09554665924284,14.7019116480741,224.20254169268307
20240929,82,11,668,17,660,54.8435204013394,33.18157576168639,571.9749038369742
20240929,26,11,290,11,179,14.74335196462274,26.70167852634319,137.55496950903407
20240929,50,11,548,11,269,33.03395478128134,18.98240985698954,216.9836353617291
20240929,96,11,913,14,113,4.954646035968812,12.532845054807892,95.5125089092233
20240929,59,11,372,18,117,5.814512513074923,12.593600914441573,98.5918865724835
20240929,27,11,970,2,884,54.26122852459677,59.84396766820703,769.8948038071962
20240929,81,11,495,10,310,13.764808453985381,16.24519225820845,279.98999928780614
20240929,89,11,262,12,398,39.598677024572346,43.75890859670675,314.6424143787209
20240929,47,11,440,15,421,26.526284132339512,41.32813363767778,353.1455822299827
20240929,22,11,854,15,416,35.95004275922189,55.98322630463028,324.06673093614785
20240929,94,11,244,13,358,36.558776331206566,47.55868412901969,273.88253953977375
20240929,46,11,208,6,496,32.390196529375075,37.27496762501621,426.3348358456087
20240929,83,11,742,12,659,25.892303531463167,68.79072936013866,564.3169671083982
20240929,37,11,644,4,203,12.872230209784755,22.88427089688082,167.24349889333442
20240929,40,11,364,17,546,47.71157194240632,28.57966836181143,469.70875969578225
20240929,86,11,623,14,113,7.404130733843253,6.77335904795141,98.82251021820534
20240929,50,11,150,6,618,62.478269822015164,45.159597604042574,510.3621325739423
20240929,28,11,119,10,197,15.879224670430071,20.748162294509896,160.37261303506003
20240929,54,11,792,3,659,40.552370455464114,34.91149689149007,583.5361326530458
20240929,52,11,502,12,428,39.0746903393685,38.36016802704021,350.5651416335913
20240929,8,11,566,18,949,117.34497748737793,66.25569850547909,765.3993240071429
20240929,92,11,753,7,474,66.73331750101558,53.4680052500506,353.7986772489338
20240929,95,11,772,12,104,11.82176215463272,7.924665875607053,84.25357196976023
20240929,19,11,456,17,648,94.25460956735061,61.400502974238265,492.3448874584111
20240929,23,11,914,19,782,94.71267466452741,86.81725037568097,600.4700749597916
20240929,33,11,692,16,326,43.39442160384514,17.72732218271307,264.8782562134418
20240929,56,11,671,7,529,74.33221662509052,56.86306564881138,397.8047177260981
20240929,67,11,14,5,778,93.83400255313278,73.07294057008998,611.0930568767773
20240929,93,11,672,7,709,51.80339193163769,37.598001759989806,619.5986063083725
20240929,16,11,203,17,498,62.10479855510819,33.838700975302366,402.0565004695894
20240929,94,11,675,3,430,13.29750306458664,55.2784850757033,361.42401185971005
20240929,94,11,651,1,759,113.33260337670251,107.45453017628972,538.2128664470077
20240929,92,11,16,6,949,58.63706463833675,48.33858281059199,842.0243525510713
20240929,29,11,468,1,290,33.75307371729688,42.02866828638266,214.21825799632046
20240929,90,11,330,1,422,28.71544913690315,59.33361027368613,333.9509405894107
20240929,30,11,344,16,635,94.3835440168611,50.95997346467592,489.656482518463
20240929,99,11,882,1,776,24.295412326314676,54.512901462537236,697.1916862111481
20240929,23,11,586,19,539,43.50832988148428,61.36231517215104,434.1293549463647
20240929,100,11,194,17,947,76.3737186481727,68.7538839702795,801.8723973815478
20240929,56,11,399,4,894,133.94965213456845,66.50317824595513,693.5471696194764
20240929,80,11,583,15,181,25.231692148505527,25.97551275676621,129.79279509472826
20240929,93,11,56,17,446,63.007869744625246,54.03245391971889,328.9596763356559
20240929,74,11,869,12,719,64.25910439241888,82.59127983417939,572.1496157734017
20240929,57,11,582,8,279,16.97819242946728,27.87266975153808,234.14913781899463
20240929,93,11,304,10,216,18.107421200851977,18.910620511417676,178.98195828773035
20240929,3,11,795,4,205,11.752934817504652,29.981237198863624,163.2658279836317
20240929,76,11,506,13,606,34.44545245055257,65.53291582099598,506.02163172845144
20240929,53,11,369,12,591,62.662329615661015,38.48958419502171,489.84808618931726
20240929,77,11,515,8,529,74.15197418649295,60.69607788790418,394.1519479256029
20240929,76,11,135,14,502,17.928159196782534,73.7180145318044,410.3538262714131
20240929,71,11,321,4,355,18.350650084411427,23.484124858459204,313.16522505712936
20240929,80,11,143,18,707,76.56601005775731,38.917807371934984,591.5161825703077
20240929,1,11,547,17,537,22.133958071569275,80.52547690943815,434.3405650189926
20240929,85,11,938,10,969,94.99884282885925,100.73815362833678,773.263003542804
20240929,77,11,279,7,465,50.10712146835325,50.31365811469858,364.57922041694815
20240929,35,11,751,5,198,8.900929943995651,12.154198757560792,176.94487129844356
20240929,93,11,576,19,424,35.197716723326195,35.626422033601756,353.17586124307206
20240929,88,11,875,9,410,16.884762374176738,61.46460279478068,331.65063483104257
20240929,67,11,282,6,386,43.91575057018354,33.98611458691858,308.0981348428979
20240929,79,11,628,1,368,52.275956023448764,27.827845011886875,287.89619896466434
20240929,26,11,476,9,899,23.26078098839306,97.98383617834484,777.755382833262
20240929,75,11,255,3,574,36.2854340475364,56.8169089424583,480.89765701000533
20240929,80,11,668,16,390,56.419388887862205,55.97049532771469,277.6101157844231
20240929,56,11,777,10,712,81.85909790253098,89.6936691728937,540.4472329245752
20240929,83,11,37,16,812,49.86400567112155,95.51527579992417,666.6207185289543
20240929,22,11,633,16,504,13.520777512603706,64.44536829497912,426.03385419241715
20240929,22,11,805,7,274,21.442874144898667,28.748803383584434,223.8083224715169
20240929,22,11,481,1,843,22.702956225183655,114.52109774159885,705.7759460332175
20240929,3,11,690,9,343,38.02596406528303,30.845818825736565,274.1282171089804
20240929,16,11,790,18,370,28.48615998498431,37.186096549974565,304.3277434650411
20240929,7,11,671,15,444,14.379435382432268,61.54660324326226,368.07396137430544
20240929,83,11,476,2,501,68.86352913940404,25.67505548630748,406.4614153742885
