DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240929,3,87,402,3,883,18.565028718447063,116.77122117963688,747.6637501019161
20240929,53,87,790,12,661,49.86430659645433,55.90643345694927,555.2292599465964
20240929,79,87,311,17,812,39.39091186525545,104.94136699085477,667.6677211438898
20240929,68,87,1,15,112,4.0660759525841135,9.47848167250498,98.4554423749109
20240929,100,87,145,7,343,22.31899571365035,18.59502946885762,302.085974817492
20240929,93,87,657,5,999,42.26361343114431,103.26910719614978,853.4672793727059
20240929,26,87,548,8,993,53.5316020484829,58.258686243849624,881.2097117076675
20240929,86,87,575,11,932,99.19700771052099,105.75873392678915,727.0442583626898
20240929,60,87,312,18,830,25.315856579109145,113.24258627334366,691.4415571475472
20240929,95,87,271,14,192,24.96882911499044,14.083364629258465,152.9478062557511
20240929,66,87,563,16,861,79.70279094587606,47.239152788470406,734.0580562656535
20240929,93,87,83,19,593,43.530845026562794,49.98362486242066,499.48553011101654
20240929,15,87,596,16,203,23.293303118861864,26.894723908172427,152.8119729729657
20240929,79,87,268,3,205,18.05879943408296,17.225074314069836,169.7161262518472
20240929,40,87,214,3,448,29.269262477438648,31.364586170468115,387.36615135209325
20240929,32,87,641,11,419,23.336423424891247,49.87194399297332,345.79163258213543
20240929,76,87,981,4,435,27.743789527378073,48.54123122059525,358.7149792520267
20240929,76,87,248,4,980,114.07112518619998,132.78466453715495,733.144210276645
20240929,65,87,479,5,176,12.15407452452747,16.441397811127693,147.40452766434484
20240929,25,87,679,18,416,21.398428399906123,27.480305654959217,367.12126594513467
20240929,37,87,361,9,204,30.382247610642253,13.97803984056406,159.63971254879368
20240929,48,87,580,8,422,48.20661630015037,21.94604919315267,351.84733450669694
20240929,60,87,190,15,948,69.88903640827449,124.21445252394615,753.8965110677793
20240929,84,87,983,12,262,37.30653140961871,26.175951207947055,198.51751738243422
20240929,80,87,654,15,589,48.09421373821918,65.93168583125085,474.97410043053
20240929,75,87,689,3,467,68.72516754790504,24.250287093657505,374.0245453584374
20240929,1,87,15,7,773,73.64980442017624,103.05610884969622,596.2940867301276
20240929,3,87,434,20,179,7.648516553549655,11.336431700724592,160.01505174572574
20240929,61,87,804,11,664,23.523467767680664,44.33188170294926,596.1446505293701
20240929,95,87,212,13,767,69.1969710912905,56.15471364000491,641.6483152687047
20240929,40,87,201,5,873,98.61488600844027,46.76106328994379,727.6240507016159
20240929,86,87,901,8,832,95.03719857591986,42.99390447350212,693.968896950578
20240929,27,87,497,14,398,21.305642020201937,59.05430312883662,317.6400548509614
20240929,27,87,458,5,464,65.85912273977942,43.96497278311776,354.1759044771028
20240929,76,87,211,18,521,26.906335504105687,42.98983573234133,451.103828763553
20240929,45,87,981,20,912,33.128677720006166,77.14974980774184,801.721572472252
20240929,57,87,43,1,850,120.70139118139849,117.98786647122142,611.31074234738
20240929,48,87,572,7,931,74.5758714332145,116.56698642201123,739.8571421447743
20240929,14,87,997,7,209,16.342670690630577,16.972853367558855,175.68447594181058
20240929,21,87,998,1,912,123.00974617901203,122.04223976660441,666.9480140543835
20240929,71,87,210,17,127,12.762029024906703,12.284938932248226,101.95303204284508
20240929,53,87,583,7,620,63.439955990763686,55.20432321609174,501.35572079314454
20240929,16,87,790,2,596,84.90310768137168,32.10547022053546,478.99142209809287
20240929,80,87,928,14,289,24.11420349061014,25.377475351881998,239.50832115750785
20240929,89,87,204,1,673,99.49734608601074,48.770531576585064,524.7321223374042
20240929,22,87,307,15,711,81.20645933791826,72.40752824207124,557.3860124200105
20240929,78,87,32,3,679,100.11495404533292,75.88270136619781,503.00234458846927
20240929,21,87,457,1,860,60.65850483734538,94.6742474798988,704.6672476827558
20240929,21,87,301,19,781,70.59111496328521,42.58425340006057,667.8246316366542
20240929,80,87,814,12,305,37.75182546297874,44.39610646759648,222.85206806942477
20240929,76,87,111,11,740,90.22773225763616,94.55462762047546,555.2176401218884
20240929,39,87,785,13,905,78.70741105288248,48.864038081406854,777.4285508657107
20240929,100,87,885,4,788,62.010202641528835,50.375866698047645,675.6139306604235
20240929,77,87,797,14,798,32.392262716427645,75.65980561939351,689.9479316641789
20240929,97,87,548,16,280,34.00505895767064,35.05706876540498,210.9378722769244
20240929,11,87,92,16,778,34.05734426559375,67.86797747557226,676.074678258834
20240929,4,87,255,10,263,17.25360507820329,38.6217210244167,207.12467389738
20240929,94,87,540,17,502,39.8235351306402,62.153163059001315,400.0233018103585
20240929,12,87,396,9,790,80.63764777796426,116.83564609275837,592.5267061292774
20240929,35,87,249,14,176,7.5414560073603205,24.653296406768987,143.8052475858707
20240929,79,87,546,1,858,105.42380331749166,68.48936130886783,684.0868353736405
20240929,19,87,299,19,195,25.811793709506453,16.275465268338777,152.91274102215476
20240929,81,87,217,14,732,60.33186406489075,45.38849423934426,626.279641695765
20240929,50,87,481,10,103,3.715812421082899,8.335559263811275,90.94862831510582
20240929,14,87,57,7,644,70.21395394607667,56.51612203317029,517.269924020753
